country,year,city,latitude,longitude,host
malaysia,1968,kuala lumpur,3.1333,101.6833,
malaysia,1964,kuala lumpur,3.1333,101.6833,
maldives,2012,male ,4.1753,73.5089,
maldives,2008,male ,4.1753,73.5089,
maldives,2004,male ,4.1753,73.5089,
maldives,2000,male ,4.1753,73.5089,
maldives,1996,male ,4.1753,73.5089,
maldives,1992,male ,4.1753,73.5089,
maldives,1988,male ,4.1753,73.5089,
mali,2012,bamako,12.65,-8,
mali,2008,bamako,12.65,-8,
mali,2004,bamako,12.65,-8,
mali,2000,bamako,12.65,-8,
mali,1996,bamako,12.65,-8,
mali,1992,bamako,12.65,-8,
mali,1988,bamako,12.65,-8,
mali,1984,bamako,12.65,-8,
mali,1980,bamako,12.65,-8,
mali,1972,bamako,12.65,-8,
mali,1968,bamako,12.65,-8,
mali,1964,bamako,12.65,-8,
malta,2012,valletta,35.8978,14.5125,
malta,2008,valletta,35.8978,14.5125,
malta,2004,valletta,35.8978,14.5125,
malta,2000,valletta,35.8978,14.5125,
malta,1996,valletta,35.8978,14.5125,
malta,1992,valletta,35.8978,14.5125,
malta,1988,valletta,35.8978,14.5125,
malta,1984,valletta,35.8978,14.5125,
malta,1980,valletta,35.8978,14.5125,
malta,1972,valletta,35.8978,14.5125,
malta,1968,valletta,35.8978,14.5125,
malta,1960,valletta,35.8978,14.5125,
malta,1948,valletta,35.8978,14.5125,
malta,1936,valletta,35.8978,14.5125,
malta,1928,valletta,35.8978,14.5125,
marshall islands,2012,majuro,7.0667,171.2667,
marshall islands,2008,majuro,7.0667,171.2667,
mauritania,2012,nouakchott,18.1,-15.95,
mauritania,2008,nouakchott,18.1,-15.95,
mauritania,2004,nouakchott,18.1,-15.95,
mauritania,2000,nouakchott,18.1,-15.95,
mauritania,1996,nouakchott,18.1,-15.95,
mauritania,1992,nouakchott,18.1,-15.95,
mauritania,1988,nouakchott,18.1,-15.95,
mauritania,1984,nouakchott,18.1,-15.95,
mauritius,2012,port louis,-20.1644,57.5041,
mauritius,2008,port louis,-20.1644,57.5041,
mauritius,2004,port louis,-20.1644,57.5041,
mauritius,2000,port louis,-20.1644,57.5041,
mauritius,1996,port louis,-20.1644,57.5041,
mauritius,1992,port louis,-20.1644,57.5041,
mauritius,1988,port louis,-20.1644,57.5041,
mauritius,1984,port louis,-20.1644,57.5041,
mexico,2012,mexico city,19.4333,-99.1333,
mexico,2008,mexico city,19.4333,-99.1333,
mexico,2004,mexico city,19.4333,-99.1333,
mexico,2000,mexico city,19.4333,-99.1333,
mexico,1996,mexico city,19.4333,-99.1333,
mexico,1992,mexico city,19.4333,-99.1333,
mexico,1988,mexico city,19.4333,-99.1333,
mexico,1984,mexico city,19.4333,-99.1333,
mexico,1980,mexico city,19.4333,-99.1333,
mexico,1976,mexico city,19.4333,-99.1333,
mexico,1972,mexico city,19.4333,-99.1333,
mexico,1968,mexico city,19.4333,-99.1333,
mexico,1964,mexico city,19.4333,-99.1333,
mexico,1960,mexico city,19.4333,-99.1333,
mexico,1956,mexico city,19.4333,-99.1333,
mexico,1952,mexico city,19.4333,-99.1333,
mexico,1948,mexico city,19.4333,-99.1333,
mexico,1936,mexico city,19.4333,-99.1333,
mexico,1932,mexico city,19.4333,-99.1333,
mexico,1928,mexico city,19.4333,-99.1333,
mexico,1924,mexico city,19.4333,-99.1333,
mexico,1900,mexico city,19.4333,-99.1333,
micronesia,2012,palikir,6.9172,158.1589,
micronesia,2008,palikir,6.9172,158.1589,
micronesia,2004,palikir,6.9172,158.1589,
micronesia,2000,palikir,6.9172,158.1589,
moldova,2012,chisinau,47,28.9167,
moldova,2008,chisinau,47,28.9167,
moldova,2004,chisinau,47,28.9167,
moldova,2000,chisinau,47,28.9167,
moldova,1996,chisinau,47,28.9167,
monaco,2012,monaco,43.7328,7.4197,
monaco,2008,monaco,43.7328,7.4197,
monaco,2004,monaco,43.7328,7.4197,
monaco,2000,monaco,43.7328,7.4197,
monaco,1996,monaco,43.7328,7.4197,
monaco,1992,monaco,43.7328,7.4197,
monaco,1988,monaco,43.7328,7.4197,
monaco,1984,monaco,43.7328,7.4197,
monaco,1976,monaco,43.7328,7.4197,
monaco,1972,monaco,43.7328,7.4197,
monaco,1968,monaco,43.7328,7.4197,
monaco,1964,monaco,43.7328,7.4197,
monaco,1960,monaco,43.7328,7.4197,
monaco,1952,monaco,43.7328,7.4197,
monaco,1948,monaco,43.7328,7.4197,
monaco,1936,monaco,43.7328,7.4197,
monaco,1928,monaco,43.7328,7.4197,
monaco,1924,monaco,43.7328,7.4197,
monaco,1920,monaco,43.7328,7.4197,
mongolia,2012,ulan bator,47.92,106.92,
mongolia,2008,ulan bator,47.92,106.92,
mongolia,2004,ulan bator,47.92,106.92,
mongolia,2000,ulan bator,47.92,106.92,
mongolia,1996,ulan bator,47.92,106.92,
mongolia,1992,ulan bator,47.92,106.92,
mongolia,1988,ulan bator,47.92,106.92,
mongolia,1980,ulan bator,47.92,106.92,
mongolia,1976,ulan bator,47.92,106.92,
mongolia,1972,ulan bator,47.92,106.92,
mongolia,1968,ulan bator,47.92,106.92,
mongolia,1964,ulan bator,47.92,106.92,
montenegro,2012,podgorica,42.4413,19.2629,
montenegro,2008,podgorica,42.4413,19.2629,
morocco,2012,rabat,34.0209,-6.8416,
morocco,2008,rabat,34.0209,-6.8416,
morocco,2004,rabat,34.0209,-6.8416,
morocco,2000,rabat,34.0209,-6.8416,
morocco,1996,rabat,34.0209,-6.8416,
morocco,1992,rabat,34.0209,-6.8416,
morocco,1988,rabat,34.0209,-6.8416,
morocco,1984,rabat,34.0209,-6.8416,
morocco,1976,rabat,34.0209,-6.8416,
morocco,1972,rabat,34.0209,-6.8416,
morocco,1968,rabat,34.0209,-6.8416,
morocco,1964,rabat,34.0209,-6.8416,
morocco,1960,rabat,34.0209,-6.8416,
mozambique,2012,maputo,-25.9667,32.5833,
mozambique,2008,maputo,-25.9667,32.5833,
mozambique,2004,maputo,-25.9667,32.5833,
mozambique,2000,maputo,-25.9667,32.5833,
mozambique,1996,maputo,-25.9667,32.5833,
mozambique,1992,maputo,-25.9667,32.5833,
mozambique,1988,maputo,-25.9667,32.5833,
mozambique,1984,maputo,-25.9667,32.5833,
mozambique,1980,maputo,-25.9667,32.5833,
myanmar,2012,naypyidaw,19.75,96.1,
myanmar,2008,naypyidaw,19.75,96.1,
myanmar,2004,naypyidaw,19.75,96.1,
myanmar,2000,naypyidaw,19.75,96.1,
myanmar,1996,naypyidaw,19.75,96.1,
myanmar,1992,naypyidaw,19.75,96.1,
myanmar,1988,naypyidaw,19.75,96.1,
myanmar,1984,naypyidaw,19.75,96.1,
myanmar,1980,naypyidaw,19.75,96.1,
myanmar,1972,naypyidaw,19.75,96.1,
myanmar,1968,naypyidaw,19.75,96.1,
myanmar,1964,naypyidaw,19.75,96.1,
myanmar,1960,naypyidaw,19.75,96.1,
myanmar,1956,naypyidaw,19.75,96.1,
myanmar,1952,naypyidaw,19.75,96.1,
myanmar,1948,naypyidaw,19.75,96.1,
namibia,2012,windhoek,-22.57,17.0836,
namibia,2008,windhoek,-22.57,17.0836,
namibia,2004,windhoek,-22.57,17.0836,
namibia,2000,windhoek,-22.57,17.0836,
namibia,1996,windhoek,-22.57,17.0836,
namibia,1992,windhoek,-22.57,17.0836,
nauru,2012,yaren district,-0.5477,166.9209,
nauru,2008,yaren district,-0.5477,166.9209,
nauru,2004,yaren district,-0.5477,166.9209,
nauru,2000,yaren district,-0.5477,166.9209,
nauru,1996,yaren district,-0.5477,166.9209,
nepal,2012,kathmandu,27.7,85.3333,
nepal,2008,kathmandu,27.7,85.3333,
nepal,2004,kathmandu,27.7,85.3333,
nepal,2000,kathmandu,27.7,85.3333,
nepal,1996,kathmandu,27.7,85.3333,
nepal,1992,kathmandu,27.7,85.3333,
nepal,1988,kathmandu,27.7,85.3333,
nepal,1984,kathmandu,27.7,85.3333,
nepal,1980,kathmandu,27.7,85.3333,
nepal,1976,kathmandu,27.7,85.3333,
nepal,1972,kathmandu,27.7,85.3333,
nepal,1964,kathmandu,27.7,85.3333,
netherlands,2012,amsterdam,52.3667,4.9,
netherlands,2008,amsterdam,52.3667,4.9,
netherlands,2004,amsterdam,52.3667,4.9,
netherlands,2000,amsterdam,52.3667,4.9,
netherlands,1996,amsterdam,52.3667,4.9,
netherlands,1992,amsterdam,52.3667,4.9,
netherlands,1988,amsterdam,52.3667,4.9,
netherlands,1984,amsterdam,52.3667,4.9,
netherlands,1980,amsterdam,52.3667,4.9,
netherlands,1976,amsterdam,52.3667,4.9,
netherlands,1972,amsterdam,52.3667,4.9,
netherlands,1968,amsterdam,52.3667,4.9,
netherlands,1964,amsterdam,52.3667,4.9,
netherlands,1960,amsterdam,52.3667,4.9,
netherlands,1956,amsterdam,52.3667,4.9,
netherlands,1952,amsterdam,52.3667,4.9,
netherlands,1948,amsterdam,52.3667,4.9,
netherlands,1936,amsterdam,52.3667,4.9,
netherlands,1932,amsterdam,52.3667,4.9,
netherlands,1928,amsterdam,52.3667,4.9,
netherlands,1924,amsterdam,52.3667,4.9,
netherlands,1920,amsterdam,52.3667,4.9,
netherlands,1912,amsterdam,52.3667,4.9,
netherlands,1908,amsterdam,52.3667,4.9,
netherlands,1900,amsterdam,52.3667,4.9,
netherlands antilles,2008,willemstad,12.1167,-68.9333,
netherlands antilles,2004,willemstad,12.1167,-68.9333,
netherlands antilles,2000,willemstad,12.1167,-68.9333,
netherlands antilles,1996,willemstad,12.1167,-68.9333,
netherlands antilles,1992,willemstad,12.1167,-68.9333,
netherlands antilles,1988,willemstad,12.1167,-68.9333,
netherlands antilles,1984,willemstad,12.1167,-68.9333,
netherlands antilles,1976,willemstad,12.1167,-68.9333,
netherlands antilles,1972,willemstad,12.1167,-68.9333,
netherlands antilles,1968,willemstad,12.1167,-68.9333,
netherlands antilles,1964,willemstad,12.1167,-68.9333,
netherlands antilles,1960,willemstad,12.1167,-68.9333,
netherlands antilles,1952,willemstad,12.1167,-68.9333,
new zealand,2012,wellington,-41.2889,174.7772,
new zealand,2008,wellington,-41.2889,174.7772,
new zealand,2004,wellington,-41.2889,174.7772,
new zealand,2000,wellington,-41.2889,174.7772,
new zealand,1996,wellington,-41.2889,174.7772,
new zealand,1992,wellington,-41.2889,174.7772,
new zealand,1988,wellington,-41.2889,174.7772,
new zealand,1984,wellington,-41.2889,174.7772,
new zealand,1980,wellington,-41.2889,174.7772,
new zealand,1976,wellington,-41.2889,174.7772,
new zealand,1972,wellington,-41.2889,174.7772,
new zealand,1968,wellington,-41.2889,174.7772,
new zealand,1964,wellington,-41.2889,174.7772,
new zealand,1960,wellington,-41.2889,174.7772,
new zealand,1956,wellington,-41.2889,174.7772,
new zealand,1952,wellington,-41.2889,174.7772,
new zealand,1948,wellington,-41.2889,174.7772,
new zealand,1936,wellington,-41.2889,174.7772,
new zealand,1932,wellington,-41.2889,174.7772,
new zealand,1928,wellington,-41.2889,174.7772,
new zealand,1924,wellington,-41.2889,174.7772,
new zealand,1920,wellington,-41.2889,174.7772,
nicaragua,2012,managua,12.1364,-86.2514,
nicaragua,2008,managua,12.1364,-86.2514,
nicaragua,2004,managua,12.1364,-86.2514,
nicaragua,2000,managua,12.1364,-86.2514,
nicaragua,1996,managua,12.1364,-86.2514,
nicaragua,1992,managua,12.1364,-86.2514,
nicaragua,1984,managua,12.1364,-86.2514,
nicaragua,1980,managua,12.1364,-86.2514,
nicaragua,1976,managua,12.1364,-86.2514,
nicaragua,1972,managua,12.1364,-86.2514,
nicaragua,1968,managua,12.1364,-86.2514,
niger,2012,niamey,13.5214,2.1053,
niger,2008,niamey,13.5214,2.1053,
niger,2004,niamey,13.5214,2.1053,
niger,2000,niamey,13.5214,2.1053,
niger,1996,niamey,13.5214,2.1053,
niger,1992,niamey,13.5214,2.1053,
niger,1988,niamey,13.5214,2.1053,
niger,1984,niamey,13.5214,2.1053,
niger,1972,niamey,13.5214,2.1053,
niger,1968,niamey,13.5214,2.1053,
niger,1964,niamey,13.5214,2.1053,
nigeria,2012,abuja,9.0667,7.4833,
nigeria,2008,abuja,9.0667,7.4833,
nigeria,2004,abuja,9.0667,7.4833,
nigeria,2000,abuja,9.0667,7.4833,
nigeria,1996,abuja,9.0667,7.4833,
nigeria,1992,abuja,9.0667,7.4833,
nigeria,1988,abuja,9.0667,7.4833,
nigeria,1984,abuja,9.0667,7.4833,
nigeria,1980,abuja,9.0667,7.4833,
nigeria,1972,abuja,9.0667,7.4833,
nigeria,1968,abuja,9.0667,7.4833,
nigeria,1964,abuja,9.0667,7.4833,
nigeria,1960,abuja,9.0667,7.4833,
nigeria,1956,abuja,9.0667,7.4833,
nigeria,1952,abuja,9.0667,7.4833,
north borneo,1956,kota kinabalu,5.9714,116.0953,
north korea,2012,pyongyang,39.0194,125.7381,
north korea,2008,pyongyang,39.0194,125.7381,
north korea,2004,pyongyang,39.0194,125.7381,
north korea,2000,pyongyang,39.0194,125.7381,
north korea,1996,pyongyang,39.0194,125.7381,
north korea,1992,pyongyang,39.0194,125.7381,
north korea,1980,pyongyang,39.0194,125.7381,
north korea,1976,pyongyang,39.0194,125.7381,
north korea,1972,pyongyang,39.0194,125.7381,
north yemen,1988,sana'a,15.3483,44.2064,
north yemen,1984,sana'a,15.3483,44.2064,
norway,2012,oslo,59.95,10.75,
norway,2008,oslo,59.95,10.75,
norway,2004,oslo,59.95,10.75,
norway,2000,oslo,59.95,10.75,
norway,1996,oslo,59.95,10.75,
norway,1992,oslo,59.95,10.75,
norway,1988,oslo,59.95,10.75,
norway,1984,oslo,59.95,10.75,
norway,1976,oslo,59.95,10.75,
norway,1972,oslo,59.95,10.75,
norway,1968,oslo,59.95,10.75,
norway,1964,oslo,59.95,10.75,
norway,1960,oslo,59.95,10.75,
norway,1956,oslo,59.95,10.75,
norway,1952,oslo,59.95,10.75,
norway,1948,oslo,59.95,10.75,
norway,1936,oslo,59.95,10.75,
norway,1932,oslo,59.95,10.75,
norway,1928,oslo,59.95,10.75,
norway,1924,oslo,59.95,10.75,
norway,1920,oslo,59.95,10.75,
norway,1912,oslo,59.95,10.75,
norway,1908,oslo,59.95,10.75,
norway,1900,oslo,59.95,10.75,
oman,2012,muscat,23.61,58.54,
oman,2008,muscat,23.61,58.54,
oman,2004,muscat,23.61,58.54,
oman,2000,muscat,23.61,58.54,
oman,1996,muscat,23.61,58.54,
oman,1992,muscat,23.61,58.54,
oman,1988,muscat,23.61,58.54,
oman,1984,muscat,23.61,58.54,
pakistan,2012,islamabad,33.7167,73.0667,
pakistan,2008,islamabad,33.7167,73.0667,
pakistan,2004,islamabad,33.7167,73.0667,
pakistan,2000,islamabad,33.7167,73.0667,
pakistan,1996,islamabad,33.7167,73.0667,
pakistan,1992,islamabad,33.7167,73.0667,
pakistan,1988,islamabad,33.7167,73.0667,
pakistan,1984,islamabad,33.7167,73.0667,
pakistan,1976,islamabad,33.7167,73.0667,
pakistan,1972,islamabad,33.7167,73.0667,
pakistan,1968,islamabad,33.7167,73.0667,
pakistan,1964,islamabad,33.7167,73.0667,
pakistan,1960,islamabad,33.7167,73.0667,
pakistan,1956,islamabad,33.7167,73.0667,
pakistan,1952,islamabad,33.7167,73.0667,
pakistan,1948,islamabad,33.7167,73.0667,
palau,2012,melekeok,7.4833,134.6,
palau,2008,melekeok,7.4833,134.6,
palau,2004,melekeok,7.4833,134.6,
palau,2000,melekeok,7.4833,134.6,
palestine,2012,ramallah,31.9,35.2,
palestine,2008,ramallah,31.9,35.2,
palestine,2004,ramallah,31.9,35.2,
palestine,2000,ramallah,31.9,35.2,
palestine,1996,ramallah,31.9,35.2,
panama,2012,panama city,8.9833,-79.5167,
panama,2008,panama city,8.9833,-79.5167,
panama,2004,panama city,8.9833,-79.5167,
panama,2000,panama city,8.9833,-79.5167,
panama,1996,panama city,8.9833,-79.5167,
panama,1992,panama city,8.9833,-79.5167,
panama,1988,panama city,8.9833,-79.5167,
panama,1984,panama city,8.9833,-79.5167,
panama,1976,panama city,8.9833,-79.5167,
panama,1972,panama city,8.9833,-79.5167,
panama,1968,panama city,8.9833,-79.5167,
panama,1964,panama city,8.9833,-79.5167,
panama,1960,panama city,8.9833,-79.5167,
panama,1952,panama city,8.9833,-79.5167,
panama,1948,panama city,8.9833,-79.5167,
panama,1928,panama city,8.9833,-79.5167,
papua new guinea,2012,port moresby,-9.5136,147.2188,
papua new guinea,2008,port moresby,-9.5136,147.2188,
papua new guinea,2004,port moresby,-9.5136,147.2188,
papua new guinea,2000,port moresby,-9.5136,147.2188,
papua new guinea,1996,port moresby,-9.5136,147.2188,
papua new guinea,1992,port moresby,-9.5136,147.2188,
papua new guinea,1988,port moresby,-9.5136,147.2188,
papua new guinea,1984,port moresby,-9.5136,147.2188,
papua new guinea,1976,port moresby,-9.5136,147.2188,
paraguay,2012,asuncion,-25.2667,-57.6333,
paraguay,2008,asuncion,-25.2667,-57.6333,
paraguay,2004,asuncion,-25.2667,-57.6333,
paraguay,2000,asuncion,-25.2667,-57.6333,
paraguay,1996,asuncion,-25.2667,-57.6333,
paraguay,1992,asuncion,-25.2667,-57.6333,
paraguay,1988,asuncion,-25.2667,-57.6333,
paraguay,1984,asuncion,-25.2667,-57.6333,
paraguay,1976,asuncion,-25.2667,-57.6333,
paraguay,1972,asuncion,-25.2667,-57.6333,
paraguay,1968,asuncion,-25.2667,-57.6333,
peru,2012,lima,-12.0433,-77.0283,
peru,2008,lima,-12.0433,-77.0283,
peru,2004,lima,-12.0433,-77.0283,
peru,2000,lima,-12.0433,-77.0283,
peru,1996,lima,-12.0433,-77.0283,
peru,1992,lima,-12.0433,-77.0283,
peru,1988,lima,-12.0433,-77.0283,
peru,1984,lima,-12.0433,-77.0283,
peru,1980,lima,-12.0433,-77.0283,
peru,1976,lima,-12.0433,-77.0283,
peru,1972,lima,-12.0433,-77.0283,
peru,1968,lima,-12.0433,-77.0283,
peru,1964,lima,-12.0433,-77.0283,
peru,1960,lima,-12.0433,-77.0283,
peru,1956,lima,-12.0433,-77.0283,
peru,1948,lima,-12.0433,-77.0283,
peru,1936,lima,-12.0433,-77.0283,
philippines,2012,manila,14.5833,120.9667,
philippines,2008,manila,14.5833,120.9667,
philippines,2004,manila,14.5833,120.9667,
philippines,2000,manila,14.5833,120.9667,
philippines,1996,manila,14.5833,120.9667,
philippines,1992,manila,14.5833,120.9667,
philippines,1988,manila,14.5833,120.9667,
philippines,1984,manila,14.5833,120.9667,
philippines,1976,manila,14.5833,120.9667,
philippines,1972,manila,14.5833,120.9667,
philippines,1968,manila,14.5833,120.9667,
philippines,1964,manila,14.5833,120.9667,
philippines,1960,manila,14.5833,120.9667,
philippines,1956,manila,14.5833,120.9667,
philippines,1952,manila,14.5833,120.9667,
philippines,1948,manila,14.5833,120.9667,
philippines,1936,manila,14.5833,120.9667,
philippines,1932,manila,14.5833,120.9667,
philippines,1928,manila,14.5833,120.9667,
philippines,1924,manila,14.5833,120.9667,
poland,2012,warsaw,52.2333,21.0167,
poland,2008,warsaw,52.2333,21.0167,
poland,2004,warsaw,52.2333,21.0167,
poland,2000,warsaw,52.2333,21.0167,
poland,1996,warsaw,52.2333,21.0167,
poland,1992,warsaw,52.2333,21.0167,
poland,1988,warsaw,52.2333,21.0167,
poland,1980,warsaw,52.2333,21.0167,
poland,1976,warsaw,52.2333,21.0167,
poland,1972,warsaw,52.2333,21.0167,
poland,1968,warsaw,52.2333,21.0167,
poland,1964,warsaw,52.2333,21.0167,
poland,1960,warsaw,52.2333,21.0167,
poland,1956,warsaw,52.2333,21.0167,
poland,1952,warsaw,52.2333,21.0167,
poland,1948,warsaw,52.2333,21.0167,
poland,1936,warsaw,52.2333,21.0167,
poland,1932,warsaw,52.2333,21.0167,
poland,1928,warsaw,52.2333,21.0167,
poland,1924,warsaw,52.2333,21.0167,
portugal,2012,lisbon,38.7139,-9.1394,
portugal,2008,lisbon,38.7139,-9.1394,
portugal,2004,lisbon,38.7139,-9.1394,
portugal,2000,lisbon,38.7139,-9.1394,
portugal,1996,lisbon,38.7139,-9.1394,
portugal,1992,lisbon,38.7139,-9.1394,
portugal,1988,lisbon,38.7139,-9.1394,
portugal,1984,lisbon,38.7139,-9.1394,
portugal,1980,lisbon,38.7139,-9.1394,
portugal,1976,lisbon,38.7139,-9.1394,
portugal,1972,lisbon,38.7139,-9.1394,
portugal,1968,lisbon,38.7139,-9.1394,
portugal,1964,lisbon,38.7139,-9.1394,
portugal,1960,lisbon,38.7139,-9.1394,
portugal,1956,lisbon,38.7139,-9.1394,
portugal,1952,lisbon,38.7139,-9.1394,
portugal,1948,lisbon,38.7139,-9.1394,
portugal,1936,lisbon,38.7139,-9.1394,
portugal,1932,lisbon,38.7139,-9.1394,
portugal,1928,lisbon,38.7139,-9.1394,
portugal,1924,lisbon,38.7139,-9.1394,
portugal,1920,lisbon,38.7139,-9.1394,
portugal,1912,lisbon,38.7139,-9.1394,
puerto rico,2012,san juan,18.45,-66.0667,
puerto rico,2008,san juan,18.45,-66.0667,
puerto rico,2004,san juan,18.45,-66.0667,
puerto rico,2000,san juan,18.45,-66.0667,
puerto rico,1996,san juan,18.45,-66.0667,
puerto rico,1992,san juan,18.45,-66.0667,
puerto rico,1988,san juan,18.45,-66.0667,
puerto rico,1984,san juan,18.45,-66.0667,
puerto rico,1980,san juan,18.45,-66.0667,
puerto rico,1976,san juan,18.45,-66.0667,
puerto rico,1972,san juan,18.45,-66.0667,
puerto rico,1968,san juan,18.45,-66.0667,
puerto rico,1964,san juan,18.45,-66.0667,
puerto rico,1960,san juan,18.45,-66.0667,
puerto rico,1956,san juan,18.45,-66.0667,
puerto rico,1952,san juan,18.45,-66.0667,
puerto rico,1948,san juan,18.45,-66.0667,
qatar,2012,doha,25.2867,51.5333,
qatar,2008,doha,25.2867,51.5333,
qatar,2004,doha,25.2867,51.5333,
qatar,2000,doha,25.2867,51.5333,
qatar,1996,doha,25.2867,51.5333,
qatar,1992,doha,25.2867,51.5333,
qatar,1988,doha,25.2867,51.5333,
qatar,1984,doha,25.2867,51.5333,
romania,2012,bucuresti,44.4268,26.1025,
romania,2008,bucuresti,44.4268,26.1025,
romania,2004,bucuresti,44.4268,26.1025,
romania,2000,bucuresti,44.4268,26.1025,
romania,1996,bucuresti,44.4268,26.1025,
romania,1992,bucuresti,44.4268,26.1025,
romania,1988,bucuresti,44.4268,26.1025,
romania,1984,bucuresti,44.4268,26.1025,
romania,1980,bucuresti,44.4268,26.1025,
romania,1976,bucuresti,44.4268,26.1025,
romania,1972,bucuresti,44.4268,26.1025,
romania,1968,bucuresti,44.4268,26.1025,
romania,1964,bucuresti,44.4268,26.1025,
romania,1960,bucuresti,44.4268,26.1025,
romania,1956,bucuresti,44.4268,26.1025,
romania,1952,bucuresti,44.4268,26.1025,
romania,1936,bucuresti,44.4268,26.1025,
romania,1928,bucuresti,44.4268,26.1025,
romania,1924,bucuresti,44.4268,26.1025,
romania,1900,bucuresti,44.4268,26.1025,
russia,2012,moscow,55.75,37.6167,
russia,2008,moscow,55.75,37.6167,
russia,2004,moscow,55.75,37.6167,
russia,2000,moscow,55.75,37.6167,
russia,1996,moscow,55.75,37.6167,
russian empire,1912,moscow,55.75,37.6167,
russian empire,1908,moscow,55.75,37.6167,
russian empire,1900,moscow,55.75,37.6167,
rwanda,2012,kigali,-1.9439,30.0594,
rwanda,2008,kigali,-1.9439,30.0594,
rwanda,2004,kigali,-1.9439,30.0594,
rwanda,2000,kigali,-1.9439,30.0594,
rwanda,1996,kigali,-1.9439,30.0594,
rwanda,1992,kigali,-1.9439,30.0594,
rwanda,1988,kigali,-1.9439,30.0594,
rwanda,1984,kigali,-1.9439,30.0594,
saar,1952,saarbrucken,49.2333,7,
saint kitts and nevis,2012,basseterre,17.3,-62.7333,
saint kitts and nevis,2008,basseterre,17.3,-62.7333,
saint kitts and nevis,2004,basseterre,17.3,-62.7333,
saint kitts and nevis,2000,basseterre,17.3,-62.7333,
saint kitts and nevis,1996,basseterre,17.3,-62.7333,
saint lucia,2012,castries,14.0167,-60.9833,
saint lucia,2008,castries,14.0167,-60.9833,
saint lucia,2004,castries,14.0167,-60.9833,
saint lucia,2000,castries,14.0167,-60.9833,
saint lucia,1996,castries,14.0167,-60.9833,
saint vincent and the grenadines,2012,kingstown,13.1578,-61.225,
saint vincent and the grenadines,2008,kingstown,13.1578,-61.225,
saint vincent and the grenadines,2004,kingstown,13.1578,-61.225,
saint vincent and the grenadines,2000,kingstown,13.1578,-61.225,
saint vincent and the grenadines,1996,kingstown,13.1578,-61.225,
saint vincent and the grenadines,1992,kingstown,13.1578,-61.225,
saint vincent and the grenadines,1988,kingstown,13.1578,-61.225,
samoa,2012,apia,-13.8333,-171.75,
samoa,2008,apia,-13.8333,-171.75,
samoa,2004,apia,-13.8333,-171.75,
samoa,2000,apia,-13.8333,-171.75,
samoa,1996,apia,-13.8333,-171.75,
samoa,1992,apia,-13.8333,-171.75,
samoa,1988,apia,-13.8333,-171.75,
samoa,1984,apia,-13.8333,-171.75,
san marino,2012,san marino,43.9333,12.4667,
san marino,2008,san marino,43.9333,12.4667,
san marino,2004,san marino,43.9333,12.4667,
san marino,2000,san marino,43.9333,12.4667,
san marino,1996,san marino,43.9333,12.4667,
san marino,1992,san marino,43.9333,12.4667,
san marino,1988,san marino,43.9333,12.4667,
san marino,1984,san marino,43.9333,12.4667,
san marino,1980,san marino,43.9333,12.4667,
san marino,1976,san marino,43.9333,12.4667,
san marino,1972,san marino,43.9333,12.4667,
san marino,1968,san marino,43.9333,12.4667,
san marino,1960,san marino,43.9333,12.4667,
sao tome and principe,2012,sao tome,0.3333,6.7333,
sao tome and principe,2008,sao tome,0.3333,6.7333,
sao tome and principe,2004,sao tome,0.3333,6.7333,
sao tome and principe,2000,sao tome,0.3333,6.7333,
sao tome and principe,1996,sao tome,0.3333,6.7333,
saudi arabia,2012,riyadh,24.6333,46.7167,
saudi arabia,2008,riyadh,24.6333,46.7167,
saudi arabia,2004,riyadh,24.6333,46.7167,
saudi arabia,2000,riyadh,24.6333,46.7167,
saudi arabia,1996,riyadh,24.6333,46.7167,
saudi arabia,1992,riyadh,24.6333,46.7167,
saudi arabia,1988,riyadh,24.6333,46.7167,
saudi arabia,1984,riyadh,24.6333,46.7167,
saudi arabia,1976,riyadh,24.6333,46.7167,
saudi arabia,1972,riyadh,24.6333,46.7167,
senegal,2012,dakar,14.6928,-17.4467,
senegal,2008,dakar,14.6928,-17.4467,
senegal,2004,dakar,14.6928,-17.4467,
senegal,2000,dakar,14.6928,-17.4467,
senegal,1996,dakar,14.6928,-17.4467,
senegal,1992,dakar,14.6928,-17.4467,
senegal,1988,dakar,14.6928,-17.4467,
senegal,1984,dakar,14.6928,-17.4467,
senegal,1980,dakar,14.6928,-17.4467,
senegal,1976,dakar,14.6928,-17.4467,
senegal,1972,dakar,14.6928,-17.4467,
senegal,1968,dakar,14.6928,-17.4467,
senegal,1964,dakar,14.6928,-17.4467,
serbia,2012,belgrade,44.8167,20.4667,
serbia,2008,belgrade,44.8167,20.4667,
serbia,1912,belgrade,44.8167,20.4667,
serbia and montenegro,2004,belgrade,44.8167,20.4667,
serbia and montenegro,2000,belgrade,44.8167,20.4667,
serbia and montenegro,1996,belgrade,44.8167,20.4667,
seychelles,2012,victoria,-4.6167,55.45,
seychelles,2008,victoria,-4.6167,55.45,
seychelles,2004,victoria,-4.6167,55.45,
seychelles,2000,victoria,-4.6167,55.45,
seychelles,1996,victoria,-4.6167,55.45,
seychelles,1992,victoria,-4.6167,55.45,
seychelles,1984,victoria,-4.6167,55.45,
seychelles,1980,victoria,-4.6167,55.45,
sierra leone,2012,freetown,8.4844,-13.2344,
sierra leone,2008,freetown,8.4844,-13.2344,
